step,time_fs,potential_eV,kinetic_eV,total_eV,carbon_z_A,carbon_vz_A_fs,carbon_min_original_substrate_distance_A,top_clearance_A
6533,1633.25,-1128.9811497107148,21.889375503352046,-1107.0917742073627,61.63456731114344,0.03254718347185927,1.0699433274597023,38.36543268885656
6534,1633.5,-1128.9570316150784,21.86543900305401,-1107.0915926120244,61.64277963783846,0.03317564417379691,1.0658180754542759,38.35722036216154
6535,1633.75,-1128.946573778987,21.85514898711615,-1107.0914247918708,61.65115513323034,0.033847677996115474,1.0627873646774033,38.34884486676966
6536,1634.0,-1128.9522209912539,21.860897908803,-1107.0913230824508,61.65970347683652,0.034552791601852144,1.0609028787894883,38.34029652316348
6537,1634.25,-1128.9754379689693,21.88411884241843,-1107.0913191265508,61.66843152903127,0.03527911601201501,1.060197247174451,38.33156847096873
6538,1634.5,-1129.0164827555418,21.92511703828583,-1107.091365717256,61.67734303484253,0.03601384610438098,1.06068276762416,38.32265696515747
6539,1634.75,-1129.0745151937008,21.983006225403162,-1107.0915089682976,61.68643845208346,0.0367437261256757,1.062350977904876,38.31356154791654
6540,1635.0,-1129.1474435329437,22.055756770370305,-1107.0916867625733,61.69571489790537,0.03745557709966559,1.0651729147138642,38.30428510209463
6541,1635.25,-1129.2322928085923,22.140353362082788,-1107.0919394465095,61.70516624063329,0.03813681686147576,1.0691003269499597,38.29483375936671
6542,1635.5,-1129.3252357691526,22.233036481794624,-1107.092199287358,61.71478330633611,0.03877591250814525,1.074067432952795,38.28521669366389
6543,1635.75,-1129.4220660179853,22.329596885989048,-1107.0924691319963,61.72455419688736,0.039362755880494864,1.0799933380080777,38.27544580311264
6544,1636.0,-1129.5184310004115,22.425675986643174,-1107.0927550137683,61.734464684276354,0.039888906271464936,1.0867847857216253,38.265535315723646
6545,1636.25,-1129.6100105121732,22.51704485887707,-1107.092965653296,61.7444986500231,0.04034770739911782,1.0943390517003595,38.2555013499769
6546,1636.5,-1129.69300814718,22.599840722051294,-1107.0931674251287,61.754638537975914,0.040734327327249076,1.1025468057168972,38.245361462024086
6547,1636.75,-1129.7640852853656,22.670746657578942,-1107.0933386277866,61.76486581368672,0.04104572830050504,1.1112949138667823,38.23513418631328
6548,1637.0,-1129.820563904941,22.72710773423259,-1107.0934561707086,61.775161402126166,0.04128056762497034,1.120469001587734,38.224838597873834
6549,1637.25,-1129.8605060055852,22.76698376174719,-1107.093522243838,61.7855060974992,0.04143902743356259,1.1299557858351048,38.2144939025008
6550,1637.5,-1129.8826833218336,22.78914426861026,-1107.0935390532234,61.79588091584295,0.041522598729816895,1.139645001943505,38.20411908415705
6551,1637.75,-1129.8865436464548,22.793021573820997,-1107.0935220726337,61.80626739686411,0.04153386002618691,1.149430986987009,38.19373260313589
6552,1638.0,-1129.8721125796437,22.778636114671436,-1107.0934764649724,61.816647845856046,0.041476249343609925,1.1592138885785819,38.183352154143954
6553,1638.25,-1129.8398965150118,22.746506069575318,-1107.0933904454364,61.82700552153591,0.0413538304852599,1.1689005436199953,38.17299447846409
6554,1638.5,-1129.7908729687333,22.697553444562427,-1107.093319524171,61.83732476109868,0.04117107493625676,1.1784049963778351,38.16267523890132
6555,1638.75,-1129.726235486567,22.63301173270309,-1107.0932237538639,61.84759105900404,0.04093267069380817,1.187648752467512,38.15240894099596
6556,1639.0,-1129.6474572047591,22.554343916275798,-1107.0931132884834,61.85779109644558,0.040643343745639805,1.1965607655913655,38.14220890355442
6557,1639.25,-1129.5561590194702,22.46317650566259,-1107.0929825138076,61.86791273087686,0.04030771174897933,1.205077220192804,38.13208726912314
6558,1639.5,-1129.4541153535247,22.361251181268038,-1107.0928641722567,61.87794495232007,0.03993021515383861,1.21314114470135,38.12205504767993
6559,1639.75,-1129.3431319370866,22.25038577321281,-1107.0927461638737,61.88787783845378,0.03951509398084436,1.2207020340001853,38.11212216154622
6560,1640.0,-1129.225084207952,22.132439534806927,-1107.092644673145,61.89770249931049,0.039066366705683024,1.2277154334300646,38.10229750068951
6561,1640.25,-1129.1017952933908,22.009289290082368,-1107.0925060033085,61.907411021806624,0.03858780673773245,1.2341425251324152,38.092588978193376
6562,1640.5,-1128.9752127751708,21.882812525005694,-1107.0924002501652,61.91699640267936,0.03808292925271343,1.2399496827622116,38.08300359732064
6563,1640.75,-1128.847142778337,21.754871750958625,-1107.0922710273783,61.92645248643298,0.03755500724476322,1.24510805995589,38.07354751356702
6564,1641.0,-1128.7194719836116,21.627303817248954,-1107.0921681663626,61.93577390630174,0.03700709632882017,1.2495932042204103,38.06422609369826
6565,1641.25,-1128.5939337536693,21.501905239885204,-1107.092028513784,61.94495603459739,0.03644206050046535,1.2533847276750605,38.05504396540261
6566,1641.5,-1128.472346149385,21.380418942542203,-1107.0919272068427,61.95399493655197,0.03586259983503395,1.256466007283137,38.04600506344803
6567,1641.75,-1128.3563626632094,21.264523187091456,-1107.091839476118,61.9628873345149,0.035271283693038294,1.258823945520955,38.0371126654851
6568,1642.0,-1128.2475812211633,21.155814761369385,-1107.091766459794,61.97163057839849,0.0346705699443442,1.260448766346619,38.02836942160151
6569,1642.25,-1128.1474373042583,21.055793228366237,-1107.0916440758922,61.98022261948707,0.0340628457865972,1.261333849104829,38.01977738051293
6570,1642.5,-1128.0574130937457,20.96584499685469,-1107.091568096891,61.988662001291786,0.033450472801181845,1.261475626989411,38.011337998708214
6571,1642.75,-1127.9786997437477,20.88722351552116,-1107.0914762282266,61.99694785588766,0.032835813072223406,1.2608735330494443,38.00305214411234
6572,1643.0,-1127.9124807566404,20.82103092439979,-1107.0914498322406,62.0050799078279,0.03222127436223172,1.2595299816056853,37.9949200921721
6573,1643.25,-1127.8595653772354,20.768196860977778,-1107.0913685162577,62.013058493068776,0.03160935243876584,1.257450419225704,37.986941506931224
6574,1643.5,-1127.8208169788122,20.72946007962624,-1107.091356899186,62.02088458404728,0.031002660018496216,1.2546434078410633,37.97911541595272
6575,1643.75,-1127.7966880947351,20.705352194488743,-1107.0913359002463,62.02855982307803,0.03040397670694423,1.2511207581287382,37.97144017692197
6576,1644.0,-1127.7875061780214,20.696180942964347,-1107.0913252350572,62.036086572400755,0.029816293024938437,1.2468977212014543,37.963913427599245
6577,1644.25,-1127.793341487646,20.702014357720618,-1107.0913271299255,62.043467969590495,0.029242844978639014,1.2419932187048373,37.956532030409505
6578,1644.5,-1127.814018651843,20.72266210692928,-1107.0913565449139,62.050707994890075,0.02868715356131666,1.236430117136281,37.949292005109925
6579,1644.75,-1127.8490798920393,20.757661112387293,-1107.091418779652,62.057811546371155,0.02815307213143673,1.2302355425650209,37.942188453628845
6580,1645.0,-1127.897749811411,20.80626669578986,-1107.091483115621,62.06478453095579,0.02764483438930338,1.2234412514113138,37.93521546904421
6581,1645.25,-1127.9590294882655,20.867448000011493,-1107.091581488254,62.07163396356581,0.02716708447029839,1.2160840400094912,37.92836603643419
6582,1645.5,-1128.0315852984786,20.939898091643464,-1107.091687206835,62.07836807319094,0.026724882858029868,1.2082061707228222,37.92163192680906
6583,1645.75,-1128.1138477101922,21.02205100992694,-1107.0917967002651,62.084996404994826,0.026323721670454197,1.199855787009792,37.915003595005174
6584,1646.0,-1128.2040336728096,21.112106416755022,-1107.0919272560545,62.09152993402616,0.025969526275713136,1.1910873499270949,37.90847006597384
6585,1646.25,-1128.3001389056444,21.20807064481341,-1107.092068260831,62.097981168132684,0.025668638318486484,1.1819620227151582,37.902018831867316
6586,1646.5,-1128.400029823184,21.307808750806515,-1107.0922210723775,62.10436425318541,0.025427795430372605,1.1725480589293666,37.89563574681459
6587,1646.75,-1128.501480922103,21.409119442676293,-1107.0923614794267,62.11069506584787,0.025253994811264245,1.1629211117557523,37.88930493415213
6588,1647.0,-1128.6023256704211,21.50982818363899,-1107.0924974867821,62.11699125059104,0.025154322495094823,1.153164290115305,37.88300874940896
6589,1647.25,-1128.7005338966846,21.607896823081738,-1107.0926370736029,62.12327222709542,0.025135744914562663,1.1433680611843735,37.87672777290458
6590,1647.5,-1128.7942838072777,21.701547638702678,-1107.092736168575,62.129559123048324,0.025204821552176297,1.1336298154508395,37.870440876951676
6591,1647.75,-1128.8822100758553,21.789387055856533,-1107.0928230199988,62.13587463787151,0.025367411931659468,1.124053123493569,37.86412536212849
6592,1648.0,-1128.963362455368,21.870519458275282,-1107.0928429970927,62.14224282901415,0.025628366542263366,1.1147466518362033,37.85775717098585
6593,1648.25,-1129.0374599322677,21.94464429922766,-1107.0928156330401,62.14868882114264,0.025991166923410705,1.105822756244572,37.85131117885736
6594,1648.5,-1129.104883134365,22.012115935455288,-1107.0927671989098,62.15523841247585,0.02645756605439879,1.0973956372355647,37.84476158752415
6595,1648.75,-1129.1666415184736,22.07394770306479,-1107.092693815409,62.161917604169844,0.027027258802307982,1.0895791904690275,37.838082395830156
6596,1649.0,-1129.2243047133088,22.13175777543328,-1107.0925469378756,62.168752041877006,0.027697577291653876,1.0824845196761959,37.831247958122994
6597,1649.25,-1129.2800387367606,22.187650352857524,-1107.0923883839032,62.17576639281567,0.028463265373530024,1.0762172158001504,37.82423360718433
6598,1649.5,-1129.3362743407488,22.24403415848256,-1107.0922401822663,62.18298367456377,0.029316350855426426,1.070874481088104,37.81701632543623
6599,1649.75,-1129.3954715579748,22.30338735220538,-1107.0920842057694,62.19042456824338,0.03024609666264856,1.0665422568349743,37.80957543175662
6600,1650.0,-1129.459966212511,22.367989235423668,-1107.0919769770874,62.1981067228951,0.031239100741888293,1.063292371524846,37.8018932771049
6601,1650.25,-1129.5315362662077,22.43964649551242,-1107.0918897706952,62.20604411861432,0.03227960889095807,1.0611800197918622,37.79395588138568
6602,1650.5,-1129.6113294810057,22.519451130461825,-1107.0918783505438,62.21424652734058,0.03334997747981425,1.0602417025165864,37.78575347265942
6603,1650.75,-1129.6995361596346,22.607603701974416,-1107.0919324576603,62.22271910735423,0.03443129709910889,1.0604937846536204,37.77728089264577
6604,1651.0,-1129.795363008976,22.703327703795452,-1107.0920353051806,62.23146217589013,0.035504154967670315,1.0619318374930042,37.76853782410987
6605,1651.25,-1129.8971009999514,22.804898663601552,-1107.0922023363498,62.240471184838064,0.03654938781168725,1.0645308741991404,37.759528815161936
6606,1651.5,-1130.0021795481443,22.90977283751423,-1107.09240671063,62.249736869795974,0.03754882066683364,1.0682462717637442,37.750263130204026
6607,1651.75,-1130.107421875,23.01479917505762,-1107.0926226999425,62.25924559517148,0.038485939125989375,1.07301552043333,37.74075440482852
6608,1652.0,-1130.209320500493,23.11648675255648,-1107.0928337479365,62.26897983935897,0.03934639500942472,1.0787604915332958,37.73102016064103
6609,1652.25,-1130.304337412119,23.211285805012874,-1107.093051607106,62.278918792676194,0.040118339639665206,1.0853901462600615,37.721081207323806
6610,1652.5,-1130.38907815516,23.295847449193197,-1107.0932307059668,62.2890390091788,0.040792575121177864,1.092803372575111,37.7109609908212
6611,1652.75,-1130.4606176912785,23.36724498491199,-1107.0933727063664,62.29931508023678,0.04136260064127063,1.1008918916987251,37.70068491976322
6612,1653.0,-1130.5165827572346,23.423136744851362,-1107.0934460123833,62.30972030949943,0.041824541486599406,1.1095430982145251,37.69027969050057
6613,1653.25,-1130.5553645342588,23.461862106240925,-1107.093502428018,62.32022735098008,0.0421769412042352,1.1186426977128814,37.67977264901992
6614,1653.5,-1130.5759856030345,23.482477829589016,-1107.0935077734455,62.33080878010155,0.042420513039881466,1.1280770147438024,37.66919121989845
6615,1653.75,-1130.5782029181719,23.484738612007295,-1107.0934643061646,62.341437607500026,0.04255785231749493,1.1377350500666414,37.658562392499974
6616,1654.0,-1130.5624508559704,23.46903036668737,-1107.093420489283,62.3520877062603,0.04259306444952218,1.1475101454781638,37.6479122937397
6617,1654.25,-1130.529578462243,23.43627908916716,-1107.093299373076,62.362734139724786,0.04253142843900407,1.1573012273453347,37.637265860275214
6618,1654.5,-1130.481039762497,23.38784417552794,-1107.093195586969,62.3733534204798,0.042379089352622024,1.167013761717886,37.6266465795202
6619,1654.75,-1130.4184613376856,23.3253996362321,-1107.0930617014535,62.3839236844011,0.04214272978587579,1.1765603584493431,37.6160763155989
6620,1655.0,-1130.3437483683228,23.250824922046142,-1107.0929234462767,62.39442478537274,0.041829284944899854,1.185861057273899,37.60557521462726
6621,1655.25,-1130.2589102834463,23.16610884845016,-1107.092801434996,62.404838326873545,0.04144570969089819,1.1948433626493737,37.595161673126455
6622,1655.5,-1130.1659309640527,23.073264712339363,-1107.0926662517134,62.415147640218194,0.04099876380042453,1.203442072881326,37.584852359781806
6623,1655.75,-1130.0667991116643,22.974271217655996,-1107.0925278940083,62.42533770877376,0.040494899977841954,1.2115989007776953,37.57466229122624
6624,1656.0,-1129.9634531736374,22.871035200894063,-1107.0924179727433,62.435395090207116,0.03994025336947643,1.219262098837671,37.564604909792884
6625,1656.25,-1129.8576827272773,22.765363244124543,-1107.0923194831528,62.4453078354585,0.03934059046274216,1.2263860704907805,37.5546921645415
6626,1656.5,-1129.7511547207832,22.658943778187428,-1107.0922109425958,62.45506538543849,0.038701290723780986,1.232930915096208,37.54493461456151
6627,1656.75,-1129.6454473510385,22.55333769604496,-1107.0921096549935,62.46465848082039,0.03802736876634131,1.2388620171215892,37.53534151917961
6628,1657.0,-1129.5420374795794,22.4499739556623,-1107.0920635239172,62.474079069821656,0.037323448496088714,1.2441496378099153,37.525920930178344
6629,1657.25,-1129.4421262964606,22.350150568252662,-1107.091975728208,62.48332020506843,0.03659380629917461,1.248768487535456,37.51667979493157
6630,1657.5,-1129.3469478562474,22.25503831806406,-1107.0919095381835,62.492375972971246,0.035842433550763754,1.252697405963504,37.507624027028754
6631,1657.75,-1129.2575654014945,22.165685927161263,-1107.0918794743332,62.501241421843815,0.03507306352401647,1.2559190551385664,37.498758578156185
6632,1658.0,-1129.1748446151614,22.083025983943738,-1107.0918186312176,62.50991250473325,0.034289207827502444,1.2584196677091068,37.49008749526675
6633,1658.25,-1129.099642559886,22.007879657854858,-1107.0917629020312,62.518386025757565,0.033494204046741916,1.2601888219933568,37.481613974242435
6634,1658.5,-1129.032690860331,21.940958430142093,-1107.091732430189,62.526659606756624,0.032691276193759874,1.2612192842338652,37.473340393243376
6635,1658.75,-1128.9745781943202,21.882865881273155,-1107.091712313047,62.534731663854444,0.03188357442426454,1.2615068983313484,37.465268336145556
6636,1659.0,-1128.9258001074195,21.83409920542766,-1107.0917009019918,62.54260139396876,0.03107422401989303,1.261050511240203,37.45739860603124
6637,1659.25,-1128.8867045491934,21.795046406220685,-1107.0916581429726,62.55026877586439,0.030266370898890123,1.2598519594565,37.44973122413561
6638,1659.5,-1128.8576451689005,21.765982806133216,-1107.0916623627672,62.5577345794182,0.029463239599978003,1.2579160881318674,37.4422654205818
6639,1659.75,-1128.838735319674,21.74706339874215,-1107.091671920932,62.56500039566438,0.028668190619660732,1.2552508394697408,37.43499960433562
6640,1660.0,-1128.8300057128072,21.738315435238928,-1107.0916902775682,62.57206867472803,0.027884762571339487,1.2518673763025205,37.42793132527197
6641,1660.25,-1128.8313337936997,21.73963074225183,-1107.091703051448,62.57894277695004,0.027116734454459623,1.2477802572315393,37.42105722304996
